,Unnamed: 0,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,RA_yes,BR_yes,TS_yes,HZ_yes,DZ_yes,Sunset,Sunrise
5819,5819,2009-09-17,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5820,5820,2009-09-17,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5821,5821,2009-09-17,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,5,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5822,5822,2009-09-17,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,1,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5823,5823,2009-09-17,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,8,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5824,5824,2009-09-17,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,2,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5825,5825,2009-09-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,2,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5826,5826,2009-09-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,1,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5827,5827,2009-09-17,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,17,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5828,5828,2009-09-17,"South Torrence Avenue, Chicago, IL, USA",CULEX RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,4,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5829,5829,2009-09-17,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,6,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5830,5830,2009-09-17,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,8,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5831,5831,2009-09-17,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,2,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5832,5832,2009-09-17,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,2,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5833,5833,2009-09-17,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,1,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5834,5834,2009-09-17,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,1,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5835,5835,2009-09-17,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000002,8,17,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5836,5836,2009-09-17,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000002,8,2,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5837,5837,2009-09-17,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,5,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5838,5838,2009-09-17,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,1,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5839,5839,2009-09-17,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,1,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5840,5840,2009-09-17,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000002,8,4,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5841,5841,2009-09-17,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.99247800000001,-87.862995,8,1,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5842,5842,2009-09-17,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,39,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5843,5843,2009-09-17,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,7,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5844,5844,2009-09-17,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5845,5845,2009-09-17,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5846,5846,2009-09-17,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5847,5847,2009-09-17,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5848,5848,2009-09-17,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5849,5849,2009-09-17,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,4,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5850,5850,2009-09-17,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,4,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5851,5851,2009-09-17,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,2,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5852,5852,2009-09-17,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,8,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5853,5853,2009-09-17,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,18,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5854,5854,2009-09-17,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,14,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5855,5855,2009-09-17,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,1,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5856,5856,2009-09-17,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,50,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5857,5857,2009-09-17,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,45,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5858,5858,2009-09-17,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,50,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5859,5859,2009-09-17,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,3,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5860,5860,2009-09-17,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,7,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5861,5861,2009-09-17,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,1,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5862,5862,2009-09-17,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,3,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5863,5863,2009-09-17,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.94722700000001,-87.67145699999998,9,2,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5864,5864,2009-09-17,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.94722700000001,-87.67145699999998,9,1,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5865,5865,2009-09-17,"South Wallace Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,11, S WALLACE ST,T229,"1100  S WALLACE ST, Chicago, IL",41.753411,-87.63981700000002,5,4,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5866,5866,2009-09-17,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,2,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5867,5867,2009-09-17,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,2,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5868,5868,2009-09-17,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.72505699999998,8,10,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5869,5869,2009-09-17,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.72505699999998,8,5,0,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.17499923706055,3.9500000476837163,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,1758.0,533.0
5870,5870,2009-09-25,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,27,0,70.0,60.0,65.0,57.0,60.0,0.0,0.0,0.08999999612569809,29.415000915527344,30.1150016784668,5.400000095367432,11.0,6.800000190734862,1.0,1.0,0.0,0.0,1.0,1744.0,542.0
5871,5871,2009-09-25,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,70.0,60.0,65.0,57.0,60.0,0.0,0.0,0.08999999612569809,29.415000915527344,30.1150016784668,5.400000095367432,11.0,6.800000190734862,1.0,1.0,0.0,0.0,1.0,1744.0,542.0
5872,5872,2009-09-25,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,70.0,60.0,65.0,57.0,60.0,0.0,0.0,0.08999999612569809,29.415000915527344,30.1150016784668,5.400000095367432,11.0,6.800000190734862,1.0,1.0,0.0,0.0,1.0,1744.0,542.0
5873,5873,2009-09-25,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,3,0,70.0,60.0,65.0,57.0,60.0,0.0,0.0,0.08999999612569809,29.415000915527344,30.1150016784668,5.400000095367432,11.0,6.800000190734862,1.0,1.0,0.0,0.0,1.0,1744.0,542.0
5874,5874,2009-09-25,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,23,0,70.0,60.0,65.0,57.0,60.0,0.0,0.0,0.08999999612569809,29.415000915527344,30.1150016784668,5.400000095367432,11.0,6.800000190734862,1.0,1.0,0.0,0.0,1.0,1744.0,542.0
5875,5875,2009-09-25,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,10,0,70.0,60.0,65.0,57.0,60.0,0.0,0.0,0.08999999612569809,29.415000915527344,30.1150016784668,5.400000095367432,11.0,6.800000190734862,1.0,1.0,0.0,0.0,1.0,1744.0,542.0
5876,5876,2009-09-25,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,3,0,70.0,60.0,65.0,57.0,60.0,0.0,0.0,0.08999999612569809,29.415000915527344,30.1150016784668,5.400000095367432,11.0,6.800000190734862,1.0,1.0,0.0,0.0,1.0,1744.0,542.0
5877,5877,2009-09-25,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,4,0,70.0,60.0,65.0,57.0,60.0,0.0,0.0,0.08999999612569809,29.415000915527344,30.1150016784668,5.400000095367432,11.0,6.800000190734862,1.0,1.0,0.0,0.0,1.0,1744.0,542.0
5878,5878,2009-09-25,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,12,0,70.0,60.0,65.0,57.0,60.0,0.0,0.0,0.08999999612569809,29.415000915527344,30.1150016784668,5.400000095367432,11.0,6.800000190734862,1.0,1.0,0.0,0.0,1.0,1744.0,542.0
5879,5879,2009-09-25,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,1,0,70.0,60.0,65.0,57.0,60.0,0.0,0.0,0.08999999612569809,29.415000915527344,30.1150016784668,5.400000095367432,11.0,6.800000190734862,1.0,1.0,0.0,0.0,1.0,1744.0,542.0
5880,5880,2009-09-25,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,1,0,70.0,60.0,65.0,57.0,60.0,0.0,0.0,0.08999999612569809,29.415000915527344,30.1150016784668,5.400000095367432,11.0,6.800000190734862,1.0,1.0,0.0,0.0,1.0,1744.0,542.0
5881,5881,2009-09-25,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,2,0,70.0,60.0,65.0,57.0,60.0,0.0,0.0,0.08999999612569809,29.415000915527344,30.1150016784668,5.400000095367432,11.0,6.800000190734862,1.0,1.0,0.0,0.0,1.0,1744.0,542.0
5882,5882,2009-09-25,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,1,0,70.0,60.0,65.0,57.0,60.0,0.0,0.0,0.08999999612569809,29.415000915527344,30.1150016784668,5.400000095367432,11.0,6.800000190734862,1.0,1.0,0.0,0.0,1.0,1744.0,542.0
5883,5883,2009-09-25,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999997,8,4,0,70.0,60.0,65.0,57.0,60.0,0.0,0.0,0.08999999612569809,29.415000915527344,30.1150016784668,5.400000095367432,11.0,6.800000190734862,1.0,1.0,0.0,0.0,1.0,1744.0,542.0
5884,5884,2009-09-25,"1500 North Long Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,3,0,70.0,60.0,65.0,57.0,60.0,0.0,0.0,0.08999999612569809,29.415000915527344,30.1150016784668,5.400000095367432,11.0,6.800000190734862,1.0,1.0,0.0,0.0,1.0,1744.0,542.0
